"","Gender","Senior","Partner","Dependents","Tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","ChurnLabel","CLTV","AvgMonthlyLongDistanceCharges","TotalRevenue","AvgMonthlyGBDownload","n_addIT_services","haversine_dist","manhattan_dist","bearing_degree"
"6561","Male","No","Yes","Yes",70,"Yes","No","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","Electronic check",106.15,7475.1,"No",4649,3.67,7732,28,3,61909.3975320913,87473.8299030307,41.1062070920563
"6562","Male","No","Yes","Yes",38,"Yes","Yes","DSL","No","Yes","Yes","No","Yes","Yes","One year","No","Credit card (automatic)",78.95,2862.55,"No",2125,13.67,3382.01,30,2,91795.4574562678,107001.86891029,79.2792691660938
"6563","Female","No","Yes","Yes",60,"No","No","DSL","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",49.75,3069.45,"No",6307,0,3069.45,51,1,121188.451929912,171094.687809509,50.1346241089363
"6564","Male","No","No","No",26,"Yes","Yes","Fiber optic","Yes","Yes","No","No","Yes","No","Month-to-month","Yes","Credit card (automatic)",92.4,2349.8,"No",5461,37.59,3327.14,8,2,120615.497721705,142861.769710958,77.8548506445092
"6565","Female","No","No","No",8,"Yes","No","DSL","Yes","Yes","No","Yes","No","No","One year","No","Bank transfer (automatic)",58.2,469.25,"No",3325,17.52,639.41,28,3,65018.1435271511,92040.6150168501,43.2268796491911
"6566","Female","Yes","Yes","No",36,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","No","Month-to-month","Yes","Credit card (automatic)",91.95,3301.05,"No",3273,11.32,3690.81,16,1,32446.1803484046,45143.787723303,55.5442340215113
"6567","Male","Yes","No","No",54,"Yes","No","DSL","No","No","Yes","Yes","No","Yes","One year","No","Bank transfer (automatic)",65.25,3529.95,"No",6161,5.14,3774.44,6,2,24519.7611696912,32574.208765151,24.9315733605454
"6568","Female","No","No","No",55,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",73.1,4144.9,"No",5832,8.93,4636.05,26,0,39538.2784411571,49091.8797795917,73.586039686853
"6569","Female","No","No","No",72,"Yes","Yes","DSL","Yes","Yes","No","No","No","No","Two year","No","Bank transfer (automatic)",59.75,4265,"No",4515,12.63,5174.36,23,2,32243.309455879,44862.4068759374,34.5203766999519
"6570","Female","No","Yes","Yes",54,"Yes","Yes","DSL","No","Yes","Yes","No","No","No","Two year","Yes","Bank transfer (automatic)",59.8,3246.45,"No",5898,23.02,4489.53,21,2,0,0,180
"6571","Male","No","Yes","Yes",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",116.6,8337.45,"No",5227,21.29,9843.63,52,4,4521.05251025061,6316.47811163951,54.0498090770665
"6572","Male","No","No","No",52,"Yes","Yes","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","Electronic check",109.3,5731.4,"No",5624,20.8,6869.15,30,3,2576.85261629692,3416.27778511728,114.537412176083
"6573","Female","Yes","No","No",60,"Yes","Yes","Fiber optic","Yes","No","No","No","Yes","Yes","One year","Yes","Bank transfer (automatic)",101.4,6176.6,"No",4483,48.92,9111.8,11,1,4820.17656034731,6775.15756124273,141.153156442895
"6574","Female","No","No","No",39,"No","No","DSL","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",50.65,1905.4,"No",5433,0,1901.89,6,1,3157.03354720709,3475.07188377629,-173.863589300856
"6575","Female","No","No","No",15,"Yes","No","DSL","No","No","No","No","Yes","No","One year","No","Mailed check",56.15,931.9,"No",5473,6.56,995.07,52,0,5098.80783488324,6620.52553008417,111.56915097108
"6576","Male","No","Yes","Yes",43,"Yes","No","No","No","No","No","No","No","No","One year","Yes","Mailed check",19.2,776.25,"No",5594,14.97,1410.48,0,0,10448.6900091011,13942.3619424988,64.4345197239689
"6577","Female","Yes","No","No",63,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","No","One year","No","Bank transfer (automatic)",83,5243.05,"No",5428,15.62,6227.11,18,4,8012.80871012591,8288.77053980862,-177.980775263105
"6578","Male","Yes","Yes","No",2,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check",70.1,141.65,"No",5592,34.99,211.63,24,0,12847.2539952047,16343.9074450428,160.788376434027
"6579","Female","No","Yes","Yes",72,"Yes","No","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",108.3,7679.65,"No",4183,41.55,10685.12,25,4,8750.94543326701,12018.600747509,148.635390101954
"6580","Male","No","Yes","Yes",40,"Yes","Yes","No","No","No","No","No","No","No","Two year","No","Credit card (automatic)",25.25,1006.9,"No",3217,27.95,2080.39,0,0,10899.4273460344,14516.6727052109,115.257687900156
"6581","Female","No","Yes","No",58,"No","No","DSL","Yes","Yes","No","No","Yes","No","One year","Yes","Electronic check",45.35,2540.1,"No",5137,0,2536.02,29,2,14769.8546047676,18165.2124511335,105.327204453647
"6582","Male","No","No","No",67,"No","No","DSL","Yes","No","No","Yes","Yes","No","Two year","No","Electronic check",43.9,3097.2,"No",6344,0,3062.75,17,2,13713.5688255378,19227.9030016981,142.228510236454
"6583","Male","No","Yes","No",31,"Yes","Yes","DSL","No","No","Yes","Yes","Yes","Yes","One year","Yes","Mailed check",79.3,2484,"No",5238,3.12,2580.72,6,2,20900.5878829707,28544.5714969351,119.875593663375
"6584","Male","Yes","Yes","No",69,"Yes","Yes","Fiber optic","Yes","Yes","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",84.9,5785.65,"No",4503,14.76,6804.09,14,2,10502.5549769018,13244.716013129,-161.809928383255
"6585","Male","No","Yes","No",32,"Yes","Yes","Fiber optic","No","No","No","Yes","No","No","One year","Yes","Electronic check",79.25,2619.15,"No",2735,43.11,3981.71,18,1,15430.9974968126,15851.3940190585,-178.407355768456
"6586","Female","No","No","No",21,"Yes","No","DSL","Yes","Yes","No","Yes","Yes","No","Two year","No","Credit card (automatic)",71.05,1524.85,"No",5138,17.35,2012.29,71,3,4443.61419648341,6072.71375303318,-30.1679130518423
"6587","Male","No","No","No",52,"Yes","No","DSL","Yes","No","Yes","No","No","No","One year","No","Electronic check",53.75,2790.65,"No",5957,47.9,5238.33,3,2,7427.93546213627,9697.26620806551,-22.4446429126071
"6588","Female","No","Yes","Yes",72,"Yes","Yes","No","No","No","No","No","No","No","Two year","No","Credit card (automatic)",24.25,1784.5,"No",5897,47.6,5161.94,0,0,12065.416361741,15698.136424675,-21.9653170518148
"6589","Male","No","Yes","Yes",52,"No","No","DSL","Yes","No","Yes","No","No","Yes","One year","No","Bank transfer (automatic)",44.25,2276.1,"No",6340,0,2252.6,19,2,8097.10825766286,11165.6334725738,32.2300060703158
"6590","Female","No","No","No",41,"Yes","No","DSL","No","No","No","Yes","No","No","One year","No","Bank transfer (automatic)",50.05,2029.05,"No",2157,12.42,2538.27,12,1,15227.8209616559,21126.0225657143,56.3441125610819
"6591","Male","No","No","No",41,"Yes","No","No","No","No","No","No","No","No","Two year","No","Mailed check",20.15,802.35,"No",4982,36.76,2279.56,0,0,16934.1044337396,23935.42969271,47.5263063399464
"6592","Male","No","Yes","Yes",67,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","No","One year","Yes","Credit card (automatic)",69.35,4653.25,"No",5589,36.21,7069.33,24,4,10068.2662214902,10214.3379078866,89.130485535374
"6593","Female","No","Yes","Yes",16,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",19.35,275.9,"No",4146,12.82,447.78,0,0,67983.4321453149,69013.4318790832,-0.87081184211727
"6594","Male","No","No","No",17,"Yes","No","No","No","No","No","No","No","No","Two year","No","Mailed check",19.15,343.45,"No",2717,27.66,785.04,0,0,60819.138298024,68875.5174565241,8.16928081061249
"6595","Male","No","Yes","No",35,"Yes","No","DSL","Yes","Yes","Yes","No","No","No","Month-to-month","No","Mailed check",61,2130.45,"No",4355,25.32,3005.95,30,3,113287.663581097,154941.753983538,29.672425221371
"6596","Female","No","Yes","Yes",58,"Yes","No","No","No","No","No","No","No","No","Two year","No","Credit card (automatic)",20.5,1191.4,"No",6186,25.86,2654.36,0,0,65480.4799192378,92654.1362084618,-47.3807287294604
"6597","Male","No","Yes","Yes",52,"No","No","DSL","No","Yes","Yes","Yes","Yes","No","Two year","No","Mailed check",50.2,2554,"No",5396,0,2526.99,17,3,119821.370169815,129350.25785581,4.70357283106953
"6598","Female","No","No","No",70,"Yes","No","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",79.6,5589.45,"No",5474,47.72,8887.51,28,3,101182.34042469,125557.815567946,-16.1519445996842
"6599","Female","No","Yes","Yes",19,"Yes","Yes","No","No","No","No","No","No","No","Two year","Yes","Bank transfer (automatic)",24.9,467.7,"No",5396,31.58,1067.72,0,0,80179.9128950071,93706.3488843681,10.6528325805651
"6600","Female","No","Yes","Yes",35,"Yes","No","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",106.9,3756.45,"No",5447,26.09,4785.13,56,3,103709.201662156,134995.346810745,-21.6949835967485
"6601","Female","No","No","No",32,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",101.35,3334.9,"No",4341,41.53,4663.86,28,1,100283.928517518,128525.795955849,19.7486789682146
"6602","Female","No","Yes","Yes",17,"Yes","No","DSL","Yes","No","No","Yes","No","No","Month-to-month","Yes","Credit card (automatic)",55.35,920.5,"No",5465,20.23,1264.41,69,2,179508.882503922,208956.464249922,10.1766093829935
"6603","Female","No","Yes","Yes",67,"Yes","No","DSL","No","Yes","No","No","No","No","One year","No","Credit card (automatic)",50.55,3431.75,"No",5122,46.9,6574.05,28,1,100958.594920139,123424.961539107,14.6589801409054
"6604","Female","No","No","No",9,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",19.5,150.35,"No",4883,43.83,544.82,0,0,132774.448557738,159840.548931381,-13.1442586402931
"6605","Male","No","No","No",4,"Yes","Yes","Fiber optic","Yes","No","No","No","Yes","No","Month-to-month","No","Electronic check",90.65,367.95,"No",3559,31.57,494.23,18,1,112818.477453716,138739.609116217,15.2111611380839
"6606","Male","Yes","Yes","Yes",58,"Yes","Yes","Fiber optic","Yes","Yes","No","Yes","No","No","One year","Yes","Bank transfer (automatic)",89.85,5125.75,"No",5035,18.43,6324.69,10,3,90650.171461373,125279.367251036,-32.1945932763576
"6607","Male","No","No","No",60,"Yes","No","DSL","Yes","No","Yes","Yes","Yes","Yes","One year","No","Mailed check",79,4801.1,"No",4807,35.13,6908.9,3,3,172749.64770683,212996.093342359,15.3308485943942
"6608","Male","No","No","No",1,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",19.55,19.55,"No",3718,17.94,37.49,0,0,126597.989453227,172567.418462449,28.9148374460026
"6609","Female","No","Yes","Yes",27,"Yes","No","No","No","No","No","No","No","No","Two year","No","Mailed check",19.9,550.1,"No",4870,2.4,614.9,0,0,55185.394504697,78135.6215433492,-45.5640572154966
"6610","Male","Yes","Yes","Yes",66,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","One year","Yes","Electronic check",116.25,7862.25,"No",4578,3.27,8078.07,10,4,116564.850913929,138803.31082395,-12.1962852876735
"6611","Male","No","No","No",15,"Yes","Yes","Fiber optic","Yes","No","No","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",87.75,1242.2,"No",5415,13.8,1449.2,59,1,142191.564010022,201471.890035326,-41.8725828777695
"6612","Female","No","No","No",41,"Yes","Yes","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",81.3,3190.65,"No",2299,7.83,3511.68,19,1,166147.00951055,166339.382491712,-0.0652476845447689
"6613","Male","No","Yes","No",59,"No","No","DSL","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",44.3,2666.75,"No",5905,0,2686.75,53,0,122094.51749872,159833.615112392,-22.3905044048825
"6614","Female","No","No","Yes",50,"Yes","No","Fiber optic","No","No","No","No","No","No","Two year","No","Credit card (automatic)",70.35,3533.6,"No",5521,36.11,5339.1,20,0,121620.012090288,163271.542271923,26.1773213740461
"6615","Male","No","Yes","Yes",17,"No","No","DSL","Yes","No","Yes","No","Yes","No","One year","No","Credit card (automatic)",44.45,792.15,"No",3522,0,792.15,52,2,80732.5736747854,111755.736254064,32.6864238655083
"6616","Male","No","Yes","Yes",6,"Yes","No","DSL","Yes","No","No","No","No","No","Month-to-month","Yes","Electronic check",49.15,295.65,"No",4076,34.7,503.85,51,1,73560.356729231,94708.6823125882,20.3957059763241
"6617","Male","Yes","Yes","No",51,"No","No","DSL","No","Yes","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",29.45,1459.35,"No",6285,0,1459.35,21,1,184297.776651032,232555.403323394,17.7111982456446
"6618","Male","No","Yes","No",49,"Yes","No","Fiber optic","No","Yes","No","No","Yes","No","Month-to-month","Yes","Credit card (automatic)",85.3,4297.95,"No",4696,14.21,4994.24,23,1,64998.9871010056,88099.5923259113,28.1640506823831
"6619","Male","No","Yes","No",59,"Yes","Yes","DSL","Yes","No","No","Yes","No","Yes","One year","Yes","Mailed check",69.1,4096.9,"No",4765,20.5,5306.4,53,2,136364.787239264,175713.111323784,-20.2893296661625
"6620","Male","Yes","No","No",50,"Yes","Yes","DSL","Yes","Yes","No","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",70.35,3454.6,"No",5596,25.23,4816.1,23,2,79010.885780636,99857.2864341051,-18.1848030769204
"6621","Female","No","Yes","Yes",59,"Yes","No","No","No","No","No","No","No","No","Two year","No","Mailed check",20.6,1286,"No",6325,2.47,1431.73,0,0,150419.651784273,158250.318821765,-3.01863003177273
"6622","Male","No","No","No",18,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Mailed check",74.15,1387,"No",2643,4.38,1465.84,20,0,100305.474604636,141478.802987796,-39.2435946184859
"6623","Male","No","No","No",10,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check",75.05,786.3,"No",3399,17.98,966.1,26,0,155135.877846928,188318.823614518,13.8672740169186
"6624","Male","No","Yes","No",14,"Yes","No","DSL","No","No","No","No","No","No","One year","No","Electronic check",44.6,641.25,"No",4612,44.95,1270.55,19,0,61405.2283277769,83475.5111926889,-28.7525775099937
"6625","Male","No","No","No",35,"Yes","No","No","No","No","No","No","No","No","Two year","No","Bank transfer (automatic)",21.45,705.45,"No",3967,17.2,1307.45,0,0,99805.6505234061,138511.07640044,33.2238076686013
"6626","Male","No","Yes","Yes",8,"Yes","No","DSL","No","No","No","No","No","No","One year","Yes","Mailed check",43.45,345.5,"No",4184,6.78,399.74,24,0,103153.505735054,137505.757912185,25.1181011167065
"6627","Male","No","Yes","Yes",18,"Yes","No","No","No","No","No","No","No","No","One year","No","Bank transfer (automatic)",20.05,345.9,"No",4458,28.06,850.98,0,0,55698.2947053129,60777.7541411957,-5.47891864187157
"6628","Female","No","Yes","Yes",60,"Yes","Yes","Fiber optic","Yes","Yes","No","No","Yes","No","One year","No","Bank transfer (automatic)",94.15,5811.8,"No",6399,48.04,8694.2,76,2,86952.5142707083,105458.171277322,13.9252554789462
"6629","Female","No","No","No",6,"Yes","No","No","No","No","No","No","No","No","Two year","No","Mailed check",19.55,124.45,"No",5980,7.35,168.55,0,0,115897.991575814,121078.724296474,-2.59341991318209
"6630","Female","No","No","Yes",19,"Yes","Yes","DSL","Yes","Yes","No","Yes","Yes","No","Month-to-month","Yes","Mailed check",75.9,1375.6,"No",4198,8.02,1527.98,57,3,99224.6000105159,105622.386773133,3.79073167148442
"6631","Male","No","Yes","Yes",53,"Yes","Yes","DSL","Yes","Yes","No","Yes","No","No","One year","No","Bank transfer (automatic)",64.15,3491.55,"No",5570,37.57,5482.76,15,3,94903.3819892004,99991.8691353483,-3.13475432714407
"6632","Male","Yes","Yes","No",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Two year","Yes","Bank transfer (automatic)",109.55,7920.7,"No",4086,17.71,9195.82,4,3,124513.009191844,137079.087455147,-6.04346196375093
"6633","Female","No","Yes","No",60,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",110.8,6640.7,"No",5942,30.23,8444.71,14,3,104857.181951586,141187.591459605,-26.7654470799009
"6634","Female","No","No","Yes",13,"Yes","No","DSL","No","No","Yes","Yes","No","No","Month-to-month","No","Mailed check",53.45,718.1,"No",4335,25.33,1021.02,27,2,149901.046807378,177400.670948869,-11.6017973500773
"6635","Female","No","Yes","Yes",5,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Credit card (automatic)",69.95,320.4,"No",3850,1.38,327.3,16,0,103819.038973022,123675.623020472,-12.2544744504419
"6636","Male","No","Yes","Yes",13,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","No","Electronic check",97,1334.45,"No",5282,44.05,1907.1,19,1,68157.5091265634,83337.5743675092,14.7459538226285
"6637","Male","No","No","No",37,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",90.6,3358.65,"No",2546,44.52,4996.93,6,4,146918.273636828,150006.781463833,-1.19953845632362
"6638","Male","No","Yes","No",64,"Yes","No","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","Mailed check",73.55,4764,"No",5018,48.41,7840.34,22,1,111957.899717688,158720.426577663,-45.4319736907009
"6639","Female","No","Yes","No",61,"Yes","Yes","Fiber optic","No","Yes","No","Yes","No","Yes","Two year","Yes","Bank transfer (automatic)",94.35,5703,"No",4676,25.14,7206.66,13,2,70910.7702634498,92799.8805901604,-22.5414154915164
"6640","Male","No","No","No",26,"Yes","No","No","No","No","No","No","No","No","One year","No","Mailed check",19.4,525.55,"No",4602,6.38,687.18,0,0,104026.608202837,145598.555659794,35.8109910515124
"6641","Male","No","Yes","No",24,"Yes","No","No","No","No","No","No","No","No","Two year","No","Mailed check",19.75,483.15,"No",3455,27.38,1123.71,0,0,122343.19163051,170370.407460098,-34.0129616850677
"6642","Male","No","Yes","No",17,"No","No","DSL","No","No","Yes","Yes","Yes","Yes","One year","No","Electronic check",54.6,934.8,"No",4590,0,887.07,27,2,50445.7776135585,60009.3412152158,-12.2237236380338
"6643","Female","No","No","Yes",26,"No","No","DSL","No","No","Yes","No","No","No","Month-to-month","Yes","Mailed check",29.8,786.5,"No",3746,0,776.22,27,1,57745.1709790898,73309.6442600748,-18.7597724478927
"6644","Male","No","No","No",52,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",103.05,5364.8,"No",5432,5.42,5599.97,22,2,242955.148889693,302857.458677317,-16.262110534909
"6645","Male","No","No","No",1,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",20.3,20.3,"No",5203,29.19,49.49,0,0,218987.390307945,278406.468404117,-18.4429609619318
