"","Industry","ESG_Overall","Revenue","MarketCap","GrowthRate","WaterUsage","CarbonEmissions"
"3342","Retail",66.3,313,1403.2,-16.6,10668.6,21337.2
"3343","Retail",67.5,266.8,578.7,-14.8,8982.5,17965.1
"3344","Retail",68,247.2,1180.6,-7.3,8289.1,16578.3
"3345","Healthcare",66.8,1944.4,7988.3,7.7,128748.4,128748.4
"3346","Healthcare",69.6,1926.8,7715.7,-0.9,126401.9,126401.9
"3347","Healthcare",69.5,1978.5,9264.6,2.7,130255.2,130255.2
"3348","Healthcare",71.5,2234.8,10121.9,13,147754.7,147754.7
"3349","Finance",79.6,14058.9,1921.6,15.8,87483.6,174967.2
"3350","Finance",81.4,15929.8,9588.8,13.3,97359.5,194719
"3351","Finance",81.8,19744.7,4300.1,23.9,120165.4,240330.8
"3352","Finance",80.9,20162.6,9098,2.1,126389.4,252778.8
"3353","Manufacturing",54.2,2113.3,6230.3,12,684197.2,513147.9
"3354","Manufacturing",55.1,2201.5,3875.7,4.2,714007.3,535505.4
"3355","Manufacturing",59.4,2228.2,6152.5,1.2,706662.7,529997
"3356","Manufacturing",59.1,2420.5,4658.4,8.6,757716.1,568287.1
"3357","Utilities",57.8,1468.9,388.5,2.8,461932.4,739091.9
"3358","Utilities",57.9,1789.9,662.9,21.9,557426,891881.5
"3359","Utilities",58.6,1967.1,263.1,9.9,614406.5,983050.5
"3360","Utilities",59.6,1721.6,322.5,-12.5,522567.4,836107.8
"3361","Energy",26.3,568.9,437.7,-23.9,170727.6,569092
"3362","Energy",26.8,460,532.5,-19.1,134860.9,449536.3
"3363","Energy",27.1,465,1156.1,1.1,135280.4,450934.6
"3364","Energy",28,392.1,1287.1,-15.7,115624.8,385416.1
"3365","Healthcare",62.7,723.5,2118.7,-1.1,62625.4,62625.4
"3366","Healthcare",63.2,678,1347.3,-6.3,58583.9,58583.9
"3367","Healthcare",64.8,685.8,2348.5,1.1,58902.1,58902.1
"3368","Healthcare",66.2,710.2,1408.2,3.6,58962,58962
"3369","Retail",60.8,2123.5,4338.6,-1.8,70810.5,141621
"3370","Retail",61.2,2357.7,4937.6,11,78993,157986
"3371","Retail",61.9,2502.5,5245.8,6.1,83239.6,166479.3
"3372","Retail",60.9,2430.5,4555.3,-2.9,81350.2,162700.4
"3373","Utilities",35.1,2077.3,1176.6,10.8,770632.6,1233012.1
"3374","Utilities",35.4,1727.1,1315.8,-16.9,657355.9,1051769.5
"3375","Utilities",37,1834.8,1591.9,6.2,697627.8,1116204.5
"3376","Utilities",38.8,1910.2,2180.9,4.1,740901.3,1185442
"3377","Retail",57.8,1333.1,5856.3,6.5,47600.3,95200.6
"3378","Retail",57.7,1458.2,852.4,9.4,52798.9,105597.9
"3379","Retail",57.9,1598.1,3499.2,9.6,58287.6,116575.1
"3380","Retail",60.4,1871.7,160.5,17.1,64909.7,129819.3
"3381","Energy",39.9,1149.7,1624.8,11.5,295506.9,985023.1
"3382","Energy",43.5,1254.8,523.8,9.1,309115.7,1030385.8
"3383","Energy",41.4,1510.5,1456.2,20.4,376373.9,1254579.8
"3384","Energy",43.7,1608.2,1876.3,6.5,388260.6,1294201.9
"3385","Finance",62.1,4079.3,9125.2,-2.4,20862.3,41724.6
"3386","Finance",62.4,4600.2,6328,12.8,23253.4,46506.8
"3387","Finance",62.4,4741.9,12171.6,3.1,23798.6,47597.1
"3388","Finance",63.3,4425.9,4387.8,-6.7,22129.4,44258.8
"3389","Manufacturing",66.6,425.8,670.4,-2.7,130368.4,97776.3
"3390","Manufacturing",68.3,370.7,426.7,-12.9,111357.8,83518.3
"3391","Manufacturing",69.1,351.4,536.3,-5.2,104014.7,78011.1
"3392","Manufacturing",71.5,329.1,642.7,-6.3,95178,71383.5
"3393","Technology",69.9,8816.1,57134.4,23.4,145603,242671.6
"3394","Technology",72.1,9584,105029,8.7,147063.4,245105.6
"3395","Technology",71,9963.9,95041.9,4,151481.8,252469.6
"3396","Technology",72.3,11225.3,97669.6,12.7,168378.9,280631.5
"3397","Healthcare",61.2,3993.8,9221.1,19.1,252819.7,252819.7
"3398","Healthcare",60.5,4489.5,10730.4,12.4,290186.1,290186.1
"3399","Healthcare",59.9,5507.7,5270.1,22.7,359787.3,359787.3
"3400","Healthcare",60.9,6212.6,15295.3,12.8,402875.4,402875.4
"3401","Energy",76.6,781.1,954.5,-7.4,146428.6,488095.5
"3402","Energy",77,671.1,2041.8,-14.1,125858.4,419527.9
"3403","Energy",78.1,584.9,655.9,-12.9,107373.8,357912.7
"3404","Energy",79.8,536.2,572.3,-8.3,99036.9,330122.9
"3405","Energy",32.1,189.4,646.2,-18.8,58426.4,194754.6
"3406","Energy",34,149.2,357.8,-21.2,44919.8,149732.8
"3407","Energy",35.5,140.6,316,-5.8,40608.2,135360.7
"3408","Energy",34.4,140.6,200.6,0,40254.4,134181.4
"3409","Energy",60.7,124.9,570.3,-26.3,40911.7,136372.3
"3410","Energy",61,113.6,572,-9,36874.3,122914.4
"3411","Energy",61.5,93.1,417.4,-18.1,29722.3,99074.4
"3412","Energy",65.1,69.3,292.1,-25.5,21485,71616.5
"3413","Manufacturing",46.3,2304.8,3248.8,-1.3,757071.2,567803.4
"3414","Manufacturing",47.5,2037.2,2752,-11.6,654643.5,490982.6
"3415","Manufacturing",49.3,2253,4780.4,10.6,705438.5,529078.9
"3416","Manufacturing",49.4,2343.5,3334.8,4,731112.4,548334.3
"3417","Healthcare",44.2,1102.8,2254.1,3.7,87080.4,87080.4
"3418","Healthcare",45.1,1021,3316.1,-7.4,80943.8,80943.8
"3419","Healthcare",46.2,1255.9,5158.7,23,98599.4,98599.4
"3420","Healthcare",46.2,1401.9,3097.3,11.6,110674.6,110674.6
"3421","Healthcare",75.8,2642.5,5432.9,8.2,164111.6,164111.6
"3422","Healthcare",74.5,2869.7,8912.3,8.6,172018.6,172018.6
"3423","Healthcare",75.2,3314.6,8969.6,15.5,195320.3,195320.3
"3424","Healthcare",76.1,3751.1,17010.7,13.2,221585.3,221585.3
"3425","Retail",74.8,2901.8,1292.7,17,129858.5,259717.1
"3426","Retail",76.5,3095.9,631.3,6.7,136039.1,272078.2
"3427","Retail",76.8,3396.2,6764.4,9.7,148233.1,296466.2
"3428","Retail",77.2,3558.2,25.4,4.8,152024.3,304048.6
"3429","Finance",78.9,3247.9,6543.3,16.8,21755.1,43510.3
"3430","Finance",80.4,3465.2,6095.1,6.7,22795.6,45591.1
"3431","Finance",80.9,4084.4,2328.4,17.9,26824,53648
"3432","Finance",82.2,4774,3423.4,16.9,30522.8,61045.7
"3433","Consumer Goods",56.7,2576.7,7733.8,10.7,431766.8,345413.5
"3434","Consumer Goods",56.8,2834.6,4440.3,10,478915.1,383132.1
"3435","Consumer Goods",58,2978.7,8470,5.1,489429.9,391543.9
"3436","Consumer Goods",57.9,2758.1,4637.6,-7.4,439476.8,351581.4
"3437","Consumer Goods",37.5,2448.4,4175.5,5,698300.1,558640
"3438","Consumer Goods",39.5,2599.2,6654.4,6.2,728884.4,583107.5
"3439","Consumer Goods",40.9,2760.7,4410.7,6.2,775002.6,620002.1
"3440","Consumer Goods",41.5,2666.6,5884.2,-3.4,735324.5,588259.6
"3441","Consumer Goods",45,1672.2,1389.3,19.6,352924.2,282339.4
"3442","Consumer Goods",47.4,1650.3,1610.9,-1.3,336364.5,269091.6
"3443","Consumer Goods",47,1853,5023.3,12.3,373546.7,298837.4
"3444","Consumer Goods",46.9,1893.4,3001.6,2.2,393333.2,314666.6
"3445","Finance",63.7,4993.3,12564.8,7.4,36611.8,73223.7
"3446","Finance",65.5,4928.6,8155.6,-1.3,35549.7,71099.3
"3447","Finance",67.1,5492.8,10399.3,11.4,39305.8,78611.6
"3448","Finance",66.9,5949,11128.7,8.3,41786.9,83573.8
"3449","Healthcare",28.1,2505.8,11659.2,19.5,228570.5,228570.5
"3450","Healthcare",30.8,2726.7,6745.6,8.8,244693.8,244693.8
"3451","Healthcare",30.3,3445.4,14880.4,26.4,306941.4,306941.4
"3452","Healthcare",30.9,4213.9,11026.8,22.3,380581.9,380581.9
"3453","Consumer Goods",57.5,2788.7,3896.1,5.6,561493.9,449195.2
"3454","Consumer Goods",58.8,3117.6,8672.3,11.8,615782.1,492625.7
"3455","Consumer Goods",60.4,3320.2,6673.2,6.5,652071,521656.8
"3456","Consumer Goods",61.3,3611.4,8264.2,8.8,674492,539593.6
"3457","Consumer Goods",50.9,1842,1848.3,7,442072.7,353658.1
"3458","Consumer Goods",51.8,1878.7,1040,2,439261.8,351409.5
"3459","Consumer Goods",52.2,1794.9,994.5,-4.5,419539.7,335631.8
"3460","Consumer Goods",55.1,2209.3,839.8,23.1,506754.5,405403.6
"3461","Utilities",62,1155.3,1902.2,4.6,451256.8,722010.8
"3462","Utilities",62.8,1173,1738.8,1.5,446791,714865.5
"3463","Utilities",62.5,1090.3,1086.8,-7,409091.9,654547.1
"3464","Utilities",65.1,1108.8,1498.4,1.7,408177.1,653083.3
"3465","Retail",48.2,452.6,666,3.2,19865.3,39730.6
"3466","Retail",47.9,409.9,397.1,-9.4,17914.3,35828.6
"3467","Retail",48.8,468.5,664.4,14.3,20731.9,41463.9
"3468","Retail",49.9,547.8,678.4,16.9,23775.1,47550.3
"3469","Technology",73.1,42570.2,127286.5,-11.1,661445.4,1102409
"3470","Technology",73.3,39742.7,89107.5,-6.6,602118.8,1003531.4
"3471","Technology",72.4,37042.3,70603.9,-6.8,591964.5,986607.6
"3472","Technology",71.6,41357.3,60954.7,11.6,676924.7,1128207.9
"3473","Healthcare",37.2,694.6,2844.4,4.2,53240.5,53240.5
"3474","Healthcare",38.6,728.9,2047.6,4.9,56245.2,56245.2
"3475","Healthcare",40.1,786,4434.6,7.8,58768.8,58768.8
"3476","Healthcare",40,820.5,2837.5,4.4,62649.3,62649.3
"3477","Finance",94.9,9322.5,11106.3,0.4,46612.4,93224.8
"3478","Finance",95.5,9091.6,10725.7,-2.5,45553,91106.1
"3479","Finance",95.9,9624.4,9695.7,5.9,48122.1,96244.1
"3480","Finance",96,10588.4,2859,10,52942.1,105884.1
"3481","Finance",66.4,264.7,348.4,8,1323.4,2646.8
"3482","Finance",66.3,249.9,753.6,-5.6,1300.6,2601.2
"3483","Finance",67.7,225.4,630.8,-9.8,1145.8,2291.5
"3484","Finance",69,262.7,737.5,16.5,1314.8,2629.6
"3485","Consumer Goods",46.7,1744.6,3466.2,-2.9,266090,212872
"3486","Consumer Goods",48.2,1878.5,5213.1,7.7,282553,226042.4
"3487","Consumer Goods",47,2145,6077.9,14.2,328998.6,263198.9
"3488","Consumer Goods",49.6,2004.3,7719,-6.6,292722.9,234178.3
"3489","Consumer Goods",54.4,1381,2915.8,-1.8,286244.7,228995.7
"3490","Consumer Goods",56.4,1419.8,2885.5,2.8,289519.7,231615.7
"3491","Consumer Goods",57.4,1382.6,1198,-2.6,287260.1,229808.1
"3492","Consumer Goods",57.8,1557.5,3437,12.7,316491.5,253193.2
"3493","Manufacturing",50.8,1294.8,987.7,3.7,516145.3,387109
"3494","Manufacturing",53.9,1235.1,1493.7,-4.6,482842.4,362131.8
"3495","Manufacturing",56.4,1419.9,1302.7,15,539911.6,404933.7
"3496","Manufacturing",55.8,1503.4,948,5.9,576479,432359.2
"3497","Healthcare",72.5,4894,14750.8,11.6,290738.7,290738.7
"3498","Healthcare",73.6,4847.2,25939.8,-1,275684.4,275684.4
"3499","Healthcare",74.1,5477.5,14704.1,13,296236.9,296236.9
"3500","Healthcare",75.6,5944.8,27936.4,8.5,306957.3,306957.3
"3501","Healthcare",58.7,2663.3,10241.9,-3.1,146799.7,146799.7
"3502","Healthcare",58.9,3004.5,9749.9,12.8,163653.4,163653.4
"3503","Healthcare",58.8,3258,12682.7,8.4,182555.1,182555.1
"3504","Healthcare",59.7,3361.4,12338.4,3.2,179004.9,179004.9
"3505","Retail",42.6,1790.5,52.6,-2.4,76880.5,153761
"3506","Retail",46.1,1897.2,8578.6,6,78206.5,156413.1
"3507","Retail",48,1891.2,864.7,-0.3,77347.1,154694.2
"3508","Retail",49.6,1786.5,1695.6,-5.5,69522.7,139045.5
"3509","Consumer Goods",26,1405.8,3378.1,9.6,410481.7,328385.4
"3510","Consumer Goods",27,1412.9,2122.7,0.5,410760.2,328608.2
"3511","Consumer Goods",25.7,1395.7,4020.3,-1.2,410450.5,328360.4
"3512","Consumer Goods",26.6,1469.1,2599.6,5.3,425948.7,340758.9
"3513","Utilities",54.5,1280.1,1677.8,-4.5,369687.7,591500.3
"3514","Utilities",53.4,1204.6,1978.9,-5.9,354578.3,567325.3
"3515","Utilities",53.8,1168.8,1429.4,-3,342316,547705.6
"3516","Utilities",55.8,1162.9,1564.1,-0.5,322809.4,516495
"3517","Retail",50.4,6196.1,2876.3,15.3,293711.7,587423.4
"3518","Retail",51,6669.8,2305.6,7.6,311511.9,623023.9
"3519","Retail",52.2,6939.7,915.4,4,315218.1,630436.2
"3520","Retail",53.8,7401.1,8972.8,6.6,330667.7,661335.4
"3521","Utilities",59.9,1337.7,1028.4,1.2,382500.2,612000.3
"3522","Utilities",58.3,1344.1,883.3,0.5,375313.5,600501.6
"3523","Utilities",60.4,1459.8,1497.3,8.6,400474.3,640758.9
"3524","Utilities",58.7,1498.5,1466.6,2.7,400520.5,640832.8
"3525","Energy",76.4,9540.2,46038.1,16.7,1767499.9,5891666.2
"3526","Energy",77,11328.9,47342.3,18.7,2022478.4,6741594.7
"3527","Energy",76.3,11562.7,42305.1,2.1,2052083.2,6840277.2
"3528","Energy",75.4,11731.7,56454,1.5,2150530.1,7168433.5
"3529","Technology",50.7,4937.8,22650.5,14.9,89995.4,149992.3
"3530","Technology",50.5,6159.8,29669.6,24.7,111873.2,186455.3
"3531","Technology",50.4,7644.3,46517.9,24.1,142332.4,237220.6
"3532","Technology",52.6,7897.7,42980,3.3,142488.1,237480.2
"3533","Consumer Goods",71,4264.1,9232.3,-0.6,841725.8,673380.6
"3534","Consumer Goods",72.8,4202.6,5115.2,-1.4,811519,649215.2
"3535","Consumer Goods",73.3,4125.2,8874.5,-1.8,791202.1,632961.7
"3536","Consumer Goods",73.1,4360.4,7920.2,5.7,831676.6,665341.3
"3537","Consumer Goods",53.9,1868.8,5848.4,6.5,282536.4,226029.1
"3538","Consumer Goods",55.5,1966.5,4682.8,5.2,290479.1,232383.3
"3539","Consumer Goods",56.4,2068.2,8283.3,5.2,298543.6,238834.9
"3540","Consumer Goods",59.5,2065.6,5053.4,-0.1,281861.5,225489.2
"3541","Retail",61,1216.5,2451.9,0.6,43633.4,87266.7
"3542","Retail",61.3,1174.4,2009.9,-3.5,40373.3,80746.7
"3543","Retail",62.1,1139.7,1417,-3,37492.4,74984.8
"3544","Retail",63.5,1128.8,1410.1,-1,36754.7,73509.5
"3545","Utilities",59,3604.5,3814.2,-5.2,1507935.6,2412697
"3546","Utilities",58.9,3624.2,5546.8,0.5,1539494.5,2463191.3
"3547","Utilities",59,3735.2,4480.2,3.1,1602588.7,2564141.9
"3548","Utilities",58,4003.6,3850.6,7.2,1692319.1,2707710.5
"3549","Utilities",72.4,982.1,548.6,-2.1,361011.6,577618.6
"3550","Utilities",73,947.1,468.1,-3.6,351282.5,562051.9
"3551","Utilities",74,867.2,147.4,-8.4,315263.4,504421.4
"3552","Utilities",75.8,835.3,278.2,-3.7,298139.4,477023
"3553","Healthcare",29.2,2541.2,3398.8,-6.2,239954.7,239954.7
"3554","Healthcare",28.5,2740.8,6683,7.9,261371.2,261371.2
"3555","Healthcare",27,3445.2,10493.3,25.7,332592.2,332592.2
"3556","Healthcare",27.9,3933.7,8604.2,14.2,376929.1,376929.1
"3557","Utilities",42.5,199.9,157.1,-5.3,81806.2,130889.9
"3558","Utilities",43.4,216,178.9,8,87710.1,140336.2
"3559","Utilities",43.7,226.3,163.7,4.8,90903.5,145445.6
"3560","Utilities",44.3,202.9,161.5,-10.3,79723.3,127557.2
"3561","Manufacturing",63.1,19938.3,21560.3,12.8,7403183,5552387.3
"3562","Manufacturing",62.6,22872.5,26746.4,14.7,8580751.2,6435563.4
"3563","Manufacturing",62.5,24945,36906.9,9.1,9260564.1,6945423.1
"3564","Manufacturing",60.9,30093.5,52872.6,20.6,11424899.2,8568674.4
"3565","Transportation",38.5,864,444.9,-4.7,88659.7,531958.4
"3566","Transportation",39.1,882,357.4,2.1,89753.6,538521.9
"3567","Transportation",40.4,787.7,1410,-10.7,79335,476009.8
"3568","Transportation",40.8,718.2,1505.9,-8.8,72660.8,435965
"3569","Finance",63.8,7179.9,10680.8,7.1,36414.1,72828.1
"3570","Finance",63.9,7801.6,18683.8,8.7,39325.5,78651.1
"3571","Finance",64.7,7753.4,16846.4,-0.6,38766.8,77533.6
"3572","Finance",64.4,9447.8,14447,21.9,47239,94478.1
"3573","Healthcare",79,12012.7,27875.7,-4.7,856058.5,856058.5
"3574","Healthcare",80,12940.6,38488.9,7.7,895567.4,895567.4
"3575","Healthcare",81,13774.5,43462.2,6.4,927289.1,927289.1
"3576","Healthcare",80.2,15518,20539.8,12.7,1064122.8,1064122.8
"3577","Finance",60.9,8873.2,15405.5,-0.4,45013.1,90026.3
"3578","Finance",60.4,8279.2,23666.7,-6.7,41857,83713.9
"3579","Finance",61.4,8762.2,20101.4,5.8,44738.1,89476.3
"3580","Finance",61.3,8786.7,14500.4,0.3,45802.3,91604.6
"3581","Manufacturing",60.3,296.8,1063.6,-12.8,93160.3,69870.2
"3582","Manufacturing",63.4,306.6,1097,3.3,94875.4,71156.6
"3583","Manufacturing",63.7,293.9,723.8,-4.1,90091,67568.3
"3584","Manufacturing",61.5,269.6,312.1,-8.3,83597.2,62697.9
"3585","Utilities",83.2,735.2,487.9,7.2,236616.1,378585.8
"3586","Utilities",82.8,747.7,707.8,1.7,246694.1,394710.5
"3587","Utilities",83.3,728.2,474.6,-2.6,241504,386406.4
"3588","Utilities",85.8,709.4,488.2,-2.6,221485.2,354376.3
"3589","Utilities",65.1,827.2,1385,9.3,269605.6,431368.9
"3590","Utilities",65.5,902.1,1025.4,9.1,289519.6,463231.3
"3591","Utilities",68.2,973.2,1679,7.9,298170.2,477072.3
"3592","Utilities",68.6,936.3,1070.4,-3.8,282205.1,451528.1
"3593","Manufacturing",51.6,2858.8,4760.7,5.3,1113159.9,834869.9
"3594","Manufacturing",51,2878,5353.5,0.7,1122756.2,842067.1
"3595","Manufacturing",52.2,3252,5384.8,13,1258924,944193
"3596","Manufacturing",54.1,3580.3,8930.7,10.1,1364623.5,1023467.6
"3597","Utilities",25.7,650.7,1263.6,-6.7,351862,562979.2
"3598","Utilities",25.9,576.2,1470.4,-11.4,317337.3,507739.7
"3599","Utilities",27.4,547.5,2013.9,-5,294606.1,471369.7
"3600","Utilities",25.8,574.9,2082.4,5,311080.7,497729.1
"3601","Consumer Goods",65.6,729.4,1673.5,0.8,127732.3,102185.9
"3602","Consumer Goods",65.4,735.2,1243.9,0.8,128026.5,102421.2
"3603","Consumer Goods",65.8,817.3,758.6,11.2,141510.9,113208.7
"3604","Consumer Goods",65.9,964.6,986.6,18,166017.4,132813.9
"3605","Utilities",30.3,638.9,1196,5.4,285346.6,456554.5
"3606","Utilities",30.2,701.8,1042.4,9.9,311838.9,498942.2
"3607","Utilities",31.3,729,1501.7,3.9,319541.7,511266.8
"3608","Utilities",32.2,800.4,943.7,9.8,348437.8,557500.4
"3609","Manufacturing",49.6,5772.2,28371.5,22.4,2545718,1909288.5
"3610","Manufacturing",50.7,6568.8,3343.2,13.8,2863344.8,2147508.6
"3611","Manufacturing",50.9,7443.4,6281,13.3,3281432.4,2461074.3
"3612","Manufacturing",48.9,8544.4,18738,14.8,3797772.3,2848329.2
"3613","Utilities",51.7,1687.5,8417.3,6.1,722153.9,1155446.2
"3614","Utilities",50.8,1571.4,1596.4,-6.9,676975.2,1083160.4
"3615","Utilities",51.6,1812.4,3171.2,15.3,792077,1267323.2
"3616","Utilities",50.9,1982.5,4399.7,9.4,874651.6,1399442.6
"3617","Manufacturing",69.2,480.3,1056.8,-2.2,144325.6,108244.2
"3618","Manufacturing",68.6,531.6,719.6,10.7,159941.4,119956
"3619","Manufacturing",68.6,561.1,1067.4,5.6,168900.7,126675.5
"3620","Manufacturing",68.3,558.7,369,-0.4,168230.3,126172.8
"3621","Energy",70.6,6715.1,6500.5,1.9,1482803.2,4942677.3
"3622","Energy",72.1,7065.3,6634.4,5.2,1572544.8,5241815.8
"3623","Energy",72.3,7711.8,9878.1,9.2,1673622.5,5578741.8
"3624","Energy",71.8,7664.5,10316.6,-0.6,1674931.1,5583103.8
"3625","Transportation",49.7,737.3,190,10.3,67928.7,407572.4
"3626","Transportation",51.7,839.5,68.5,13.9,77152.8,462916.7
"3627","Transportation",51.6,881.7,293.2,5,81852.8,491116.8
"3628","Transportation",52.1,968.5,1315.5,9.8,89866.5,539199.2
"3629","Technology",62.4,6750,9607.3,8.2,114048.9,190081.5
"3630","Technology",63,7873.1,19599.7,16.6,133697.6,222829.3
"3631","Technology",64.9,7594.5,24987.4,-3.5,128913.5,214855.9
"3632","Technology",67.7,8189.3,28488,7.8,136626.9,227711.5
"3633","Finance",66.3,4072,21657,2.7,21041.4,42082.7
"3634","Finance",65.8,3894.9,14585.5,-4.4,19779,39558.1
"3635","Finance",66,3725.8,15335.9,-4.3,18950.5,37901
"3636","Finance",66.4,3392,13045.8,-9,17038.2,34076.4
"3637","Finance",74.5,2772,9551.4,8.7,14160.4,28320.7
"3638","Finance",76,2950,5430.7,6.4,14928.1,29856.1
"3639","Finance",76.2,3147.5,8022.6,6.7,15737.5,31475
"3640","Finance",77.5,3283.9,10204.3,4.3,16419.5,32839
"3641","Manufacturing",85,391.8,39.9,-5.2,78877.5,59158.1
"3642","Manufacturing",84.7,407.3,300.5,4,81462.4,61096.8
"3643","Manufacturing",85.7,417.4,1051.9,2.5,83477,62607.8
"3644","Manufacturing",86.2,438,1689.7,4.9,87602.2,65701.7
"3645","Finance",75.8,1261.6,2740.5,7,6808.4,13616.9
"3646","Finance",77.1,1420.2,4294.1,12.6,7683.7,15367.5
"3647","Finance",79.7,1589.3,3598,11.9,8273.4,16546.8
"3648","Finance",80.6,1765.3,4495.3,11.1,8826.7,17653.4
"3649","Transportation",61.2,1189.3,362.7,-5.4,107947.7,647685.9
"3650","Transportation",62.9,1246.4,6085.1,4.8,111477.2,668863
"3651","Transportation",64.4,1152.5,4190.7,-7.5,98671.8,592030.5
"3652","Transportation",65.2,1184.3,1691.8,2.8,101625.8,609754.9
"3653","Utilities",49.2,1741.9,1929.4,-3.7,881976.9,1411163.1
"3654","Utilities",52,1806.9,2484.1,3.7,897464.4,1435943
"3655","Utilities",51,1969.1,2193.1,9,983709.4,1573935.1
"3656","Utilities",51.5,1812.5,3416.9,-8,894912.2,1431859.6
"3657","Manufacturing",36,1341.5,426.4,-1,400370,300277.5
"3658","Manufacturing",38.1,1429.7,606.3,6.6,413351.5,310013.6
"3659","Manufacturing",38.6,1263.9,832,-11.6,368394.2,276295.7
"3660","Manufacturing",38.9,1111.7,1224.4,-12,315315.9,236486.9
"3661","Manufacturing",72.2,1447,3077.8,-3.7,550898.4,413173.8
"3662","Manufacturing",70.3,1359.2,3758.2,-6.1,532725.5,399544.1
"3663","Manufacturing",71.9,1365.4,2973,0.5,531567.9,398675.9
"3664","Manufacturing",73.4,1468.4,2211.3,7.5,566009,424506.8
"3665","Energy",28.4,13136.2,33550.1,21.5,3926239.5,13087464.9
"3666","Energy",28.6,13214.8,37625,0.6,3818904.1,12729680.3
"3667","Energy",29.5,14453.7,64735.6,9.4,4093650.8,13645502.6
"3668","Energy",32,15478,59528.3,7.1,4236878.6,14122928.5
"3669","Utilities",57.6,1514.8,1340.1,11.3,533514.5,853623.2
"3670","Utilities",59,1616,1520,6.7,544981.7,871970.7
"3671","Utilities",59.7,1717.4,1172.6,6.3,573179.5,917087.2
"3672","Utilities",61.4,1848.8,2008,7.7,588347.6,941356.1
"3673","Consumer Goods",81.7,7829.2,1384.9,16.6,1591536,1273228.8
"3674","Consumer Goods",84.6,10213.6,14988.7,30.5,1954066.8,1563253.4
"3675","Consumer Goods",85.9,12045.9,46797.8,17.9,2282727.9,1826182.3
"3676","Consumer Goods",86.7,13844,1950.3,14.9,2629307.4,2103445.9
"3677","Finance",68.3,1303.5,3363,-12.8,6517.3,13034.6
"3678","Finance",68.7,1180.9,4376.6,-9.4,5904.3,11808.5
"3679","Finance",67.9,1198.7,3986.9,1.5,5993.5,11986.9
"3680","Finance",68.4,1191.7,2426.1,-0.6,5958.6,11917.3
"3681","Healthcare",82.1,4545.1,12250.5,11,285868.7,285868.7
"3682","Healthcare",82.6,5151.7,27369.5,13.3,318480.8,318480.8
"3683","Healthcare",80.7,6226.3,19744.4,20.9,392733.4,392733.4
"3684","Healthcare",82.1,6613.5,26312.7,6.2,402692.5,402692.5
"3685","Healthcare",72.4,906.6,2754.5,-7.2,70296.2,70296.2
"3686","Healthcare",72.5,957.1,2792.5,5.6,71283.7,71283.7
"3687","Healthcare",73.1,981.9,2010.1,2.6,73366.9,73366.9
"3688","Healthcare",73.7,991.3,1480.9,1,71580.5,71580.5
"3689","Transportation",50.5,892.6,458.4,10.9,68790.1,412740.7
"3690","Transportation",51.8,1062.3,291.1,19,80656.9,483941.4
"3691","Transportation",52.7,1088.4,364.5,2.5,83310.2,499861.1
"3692","Transportation",53.7,1212.3,162.3,11.4,89917.4,539504.4
"3693","Retail",48.4,967.5,72.6,3.8,31585.3,63170.7
"3694","Retail",49.5,917.9,309.3,-5.1,29678.8,59357.6
"3695","Retail",50.4,868.1,99.1,-5.4,27772.9,55545.8
"3696","Retail",51.1,916.3,396.5,5.5,27828.6,55657.2
"3697","Utilities",37.9,941.4,1749.9,7.5,396387.4,634219.9
"3698","Utilities",39.5,972.9,1364.4,3.3,402930.9,644689.4
"3699","Utilities",40.7,1027.5,1905.6,5.6,423974.2,678358.7
"3700","Utilities",41.2,950.9,1332.8,-7.5,390155.2,624248.3
"3701","Retail",29.9,293,291.9,5.7,12708.8,25417.6
"3702","Retail",31.1,336.6,490.2,14.9,14723.8,29447.5
"3703","Retail",31.5,339.5,443.7,0.8,14553.5,29107
"3704","Retail",30.5,361.5,632.7,6.5,15626.3,31252.7
"3705","Manufacturing",60.4,801.6,953.1,-12.8,272920.3,204690.2
